기준월,거래처 코드,제품코드,박스,금액
2025-09,1200200,101070105,989,15586.640000000001
2025-09,1200200,101070154,1638,19524.96
2025-09,1200200,101070155,558,3320.1
2025-09,1200200,101070156,5166,61578.72
2025-09,1200200,101070161,1099,6539.05
2025-09,1200200,101070162,3588,42768.96
2025-09,1200200,101070164,5366,31927.7
2025-09,1200200,101070165,5040,60076.799999999996
2025-09,1200200,101070168,7938,94620.96
2025-09,1200236,101002381,450,6502.5
2025-09,1200236,101002612,2400,26352.0
2025-09,1200236,101002859,2160,12830.4
2025-09,1200236,101003241,2160,12830.400000000001
2025-09,1200236,101003346,216,3248.64
2025-09,1200236,101003359,720,4276.8
2025-09,1200236,101003360,1440,8553.6
2025-09,1200236,101004141,1458,5459.8
2025-09,1200236,101004174,1080,6415.200000000001
2025-09,1200236,101004183,720,4276.8
2025-09,1200236,101004224,1080,104.53999999999996
2025-09,1200236,101004229,162,4224.96
2025-09,1200236,101004230,324,8449.92
2025-09,1200236,101004233,576,6289.92
2025-09,1200236,101004245,432,6497.28
2025-09,1200236,101004257,576,5391.36
2025-09,1200236,101004261,0,-12593.3
2025-09,1200236,101005690,384,4193.28
2025-09,1200236,101070017,384,4193.28
2025-09,1200236,101070105,4320,64972.8
2025-09,1200236,101070152,288,1641.6
2025-09,1200236,101070155,288,1641.6
2025-09,1200236,101070156,288,3283.2
2025-09,1200236,101070158,288,3283.2
2025-09,1200236,101070162,2304,26265.6
2025-09,1200236,101070164,288,1641.6
2025-09,1200236,101070165,864,9849.599999999999
2025-09,1200236,101070168,2448,27907.2
2025-09,1200255,101002188,288,3193.34
2025-09,1200255,101002381,75,1095.6
2025-09,1200255,101002402,432,4790.02
2025-09,1200255,101002612,300,3196.08
2025-09,1200255,101002859,360,2106.44
2025-09,1200255,101003241,540,3159.6499999999996
2025-09,1200255,101003346,108,1439.42
2025-09,1200255,101003360,180,1053.22
2025-09,1200255,101004174,180,1053.22
2025-09,1200255,101004183,180,973.08
2025-09,1200255,101004224,108,1524.1
2025-09,1200255,101004229,81,1861.7
2025-09,1200255,101004230,81,1861.7
2025-09,1200255,101004233,192,1919.23
2025-09,1200255,101004245,108,1439.42
2025-09,1200255,101004257,96,861.7
2025-09,1200255,101004261,162,3942.43
2025-09,1200255,101005690,192,1919.23
2025-09,1200255,101070017,96,993.48
2025-09,1200255,101070040,238,2027.05
2025-09,1200255,101070105,432,6773.76
2025-09,1200255,101070153,432,4790.01
2025-09,1200255,101070154,576,6386.6900000000005
2025-09,1200255,101070156,144,1596.67
2025-09,1200255,101070158,432,4790.01
2025-09,1200255,101070162,2160,23950.079999999998
2025-09,1200255,101070165,144,1596.67
2025-09,1200255,101070168,216,2395.01
2025-09,1200256,101002715,640,5696.0
2025-09,1200256,101002859,330,1920.6
2025-09,1200256,101003241,2970,17285.4
2025-09,1200256,101004224,2880,40665.6
2025-09,1200256,101004261,1584,37952.64
2025-09,1200256,101070161,945,5386.5
2025-09,1200265,101002188,144,1814.4
2025-09,1200265,101070040,238,2570.4
2025-09,1200265,101070153,227,3132.6
2025-09,1200265,101070154,720,9244.800000000001
2025-09,1200265,101070156,1296,17193.6
2025-09,1200265,101070158,576,7603.200000000001
2025-09,1200265,101070162,2304,29894.4
2025-09,1200265,101070165,1152,15206.400000000001
2025-09,1200265,101070168,1584,21168.0
2025-09,1200280,101002188,126,1421.28
2025-09,1200280,101002859,165,970.2
2025-09,1200280,101003241,330,1940.4
2025-09,1200280,101004257,288,2661.12
2025-09,1200280,101070154,504,5685.12
2025-09,1200280,101070156,567,6395.76
2025-09,1200280,101070158,297,3350.16
2025-09,1200280,101070162,882,9948.960000000001
2025-09,1200280,101070165,1197,13502.16
2025-09,1200280,101070168,378,4263.84
2025-09,1200288,101002612,7800,76104.0
2025-09,1200288,101004174,360,1857.6
2025-09,1200288,101070153,1872,18682.559999999998
2025-09,1200288,101070162,1728,17245.440000000002
2025-09,1200288,101070165,1872,18682.559999999998
2025-09,1200288,101070168,432,4311.36
2025-09,1200363,101002381,1200,15615.6
2025-09,1200363,101002612,900,8943.48
2025-09,1200363,101004224,864,12202.44
2025-09,1200363,101004230,1296,30569.01
2025-09,1200363,101004233,1152,11321.86
2025-09,1200363,101004261,1863,45299.22
2025-09,1200363,101070105,1080,14624.06
2025-09,1200400,101002402,108,1069.2
2025-09,1200400,101002716,108,1112.4
2025-09,1200400,101002717,120,996.0
2025-09,1200400,101070156,540,5454.0
2025-09,1200400,101070158,432,4363.2
2025-09,1200400,101070162,972,9817.2
2025-09,1200400,101070165,324,3272.3999999999996
2025-09,1200400,101070168,486,4908.6
2025-09,1200419,101002188,441,4697.43
2025-09,1200419,101002402,630,6731.070000000001
2025-09,1200419,101002612,600,5863.19
2025-09,1200419,101002715,800,6464.57
2025-09,1200419,101002859,660,3459.85
2025-09,1200419,101003241,825,4322.1900000000005
2025-09,1200419,101003346,288,3676.39
2025-09,1200419,101003359,330,1735.18
2025-09,1200419,101004141,360,5173.200000000001
2025-09,1200419,101004174,660,3470.37
2025-09,1200419,101004230,288,6772.179999999999
2025-09,1200419,101004233,384,3663.77
2025-09,1200419,101004261,432,10158.27
2025-09,1200419,101070153,441,4689.4800000000005
2025-09,1200419,101070154,945,10128.43
2025-09,1200419,101070156,1071,11452.39
2025-09,1200419,101070162,567,6085.01
2025-09,1200419,101070165,567,6085.01
2025-09,1200424,101002188,144,1437.12
2025-09,1200424,101002402,432,4224.96
2025-09,1200424,101002612,450,4374.0
2025-09,1200424,101003241,720,3715.2
2025-09,1200424,101004224,216,2782.08
2025-09,1200424,101070040,60,482.4
2025-09,1200424,101070079,1080,6350.4
2025-09,1200424,101070153,576,5748.48
2025-09,1200424,101070154,288,2874.24
2025-09,1200424,101070156,1152,11496.96
2025-09,1200424,101070158,720,7185.599999999999
2025-09,1200424,101070162,2016,20119.68
2025-09,1200424,101070165,576,5748.48
2025-09,1200424,101070168,1296,12934.08
2025-09,1200441,101002381,450,6435.0
2025-09,1200441,101002402,108,1218.24
2025-09,1200441,101002612,165,1801.8
2025-09,1200441,101003241,360,2116.8
2025-09,1200441,101003347,120,1785.6
2025-09,1200441,101004224,432,6428.16
2025-09,1200441,101004261,486,12597.119999999999
2025-09,1200441,101070153,144,1624.32
2025-09,1200441,101070154,171,1928.88
2025-09,1200441,101070156,288,3248.64
2025-09,1200441,101070158,144,1624.32
2025-09,1200441,101070162,144,1624.32
2025-09,1200441,101070165,144,1624.32
2025-09,1200441,101070168,288,3248.64
2025-09,1200460,101002612,1500,16650.0
2025-09,1200460,101002859,360,0.0
2025-09,1200460,101003241,1800,10908.0
2025-09,1200460,101003346,648,9849.6
2025-09,1200460,101003347,1080,16416.0
2025-09,1200460,101003359,360,2181.6
2025-09,1200460,101003360,360,0.0
2025-09,1200460,101004230,162,4250.88
2025-09,1200460,101004233,384,4262.4
2025-09,1200460,101004245,432,3283.2
2025-09,1200460,101070105,648,9849.6
2025-09,1200473,101002188,189,2381.4
2025-09,1200473,101002402,252,3175.2
2025-09,1200473,101002612,30,312.66
2025-09,1200473,101002859,165,944.46
2025-09,1200473,101003241,165,1049.4
2025-09,1200473,101003347,42,592.7
2025-09,1200473,101004141,32,502.27
2025-09,1200473,101004174,165,944.46
2025-09,1200473,101004224,42,592.7
2025-09,1200473,101004229,36,876.1
2025-09,1200473,101004230,32,778.75
2025-09,1200473,101004233,34,359.86
2025-09,1200473,101004257,24,220.32
2025-09,1200473,101004261,32,778.75
2025-09,1200473,101070153,252,3175.2
2025-09,1200473,101070154,441,5556.6
2025-09,1200473,101070156,693,8731.8
2025-09,1200473,101070158,315,3969.0
2025-09,1200473,101070162,252,3175.2
2025-09,1200473,101070165,189,2381.4
2025-09,1200473,101070168,630,7938.0
2025-09,1200514,101002381,675,9603.75
2025-09,1200514,101002402,1134,12594.960000000001
2025-09,1200514,101003346,1248,16811.52
2025-09,1200514,101004224,4032,54389.76
2025-09,1200514,101004233,2784,25780.8
2025-09,1200514,101004257,2016,16628.16
2025-09,1200514,101070153,945,10432.8
2025-09,1200514,101070156,1449,16059.960000000001
2025-09,1200514,101070162,4536,50417.64
2025-09,1200514,101070165,1764,19638.36
2025-09,1200514,101070168,1701,18892.440000000002
2025-09,1200518,101001911,6375,80557.68
2025-09,1200518,101003648,2552,36609.36
2025-09,1200518,101004098,86208,809616.33
2025-09,1200518,101070106,5104,76685.04
2025-09,1200518,101070107,7040,97646.92
2025-09,1200548,101004174,3465,21661.199999999997
2025-09,1200548,101004196,1728,16588.8
2025-09,1200548,101004224,24288,366377.28
2025-09,1200548,101070156,7434,84375.9
2025-09,1200548,101070162,4410,50053.5
2025-09,1200610,101002188,63,707.09
2025-09,1200610,101002715,160,1480.57
2025-09,1200610,101002717,100,925.35
2025-09,1200610,101070154,126,1414.17
2025-09,1200610,101070156,567,6363.78
2025-09,1200610,101070158,126,1414.17
2025-09,1200610,101070162,882,9899.22
2025-09,1200610,101070165,441,4949.6
2025-09,1200610,101070168,1701,19091.34
2025-09,1200611,101002188,63,707.09
2025-09,1200611,101002402,63,707.09
2025-09,1200611,101002715,480,4441.68
2025-09,1200611,101003241,825,4826.74
2025-09,1200611,101004224,192,2842.68
2025-09,1200611,101004233,96,1031.62
2025-09,1200611,101004257,96,882.6
2025-09,1200611,101004261,144,3713.82
2025-09,1200611,101005690,96,1031.62
2025-09,1200611,101070154,63,707.09
2025-09,1200611,101070156,126,1414.17
2025-09,1200611,101070162,693,7777.95
2025-09,1200611,101070165,126,1414.17
2025-09,1200649,101002188,216,2436.48
2025-09,1200649,101002381,75,1072.5
2025-09,1200649,101002402,72,812.16
2025-09,1200649,101002717,360,2790.0
2025-09,1200649,101002859,180,882.0
2025-09,1200649,101003015,144,2332.8
2025-09,1200649,101003241,840,4116.0
2025-09,1200649,101003347,108,1339.2
2025-09,1200649,101004141,81,1109.76
2025-09,1200649,101004230,41,1062.72
2025-09,1200649,101004257,96,739.2
2025-09,1200649,101004261,162,4199.04
2025-09,1200649,101070105,148,2202.24
2025-09,1200649,101070153,72,812.16
2025-09,1200649,101070154,288,3248.64
2025-09,1200649,101070156,144,1624.32
2025-09,1200649,101070158,144,1624.32
2025-09,1200649,101070162,1152,12994.56
2025-09,1200649,101070165,720,8121.6
2025-09,1200654,101001911,32625,412265.8
2025-09,1200654,101002622,560,8201.96
2025-09,1200654,101003648,7128,107094.65
2025-09,1200654,101004098,60096,566861.56
2025-09,1200654,101004125,180,2921.12
2025-09,1200654,101070106,24112,362270.75
2025-09,1200654,101070107,256,3550.79
2025-09,1200654,101070163,495,8146.380000000001
2025-09,1200657,101003648,8712,129449.15
2025-09,1200657,101004098,71808,676061.94
2025-09,1200657,101070106,23408,351693.47
2025-09,1200659,101001911,19650,248307.18
2025-09,1200659,101002622,27600,400440.58
2025-09,1200659,101003648,15400,231377.29
2025-09,1200659,101004098,61440,579538.98
2025-09,1200659,101004125,585,9493.64
2025-09,1200659,101070106,16984,255176.13
2025-09,1200659,101070163,2340,38510.09
2025-09,1200671,101001911,900,11372.84
2025-09,1200671,101002622,960,14060.53
2025-09,1200671,101003648,440,6610.78
2025-09,1200671,101004098,45984,434936.0
2025-09,1200671,101004125,1035,16796.44
2025-09,1200671,101070106,1672,25751.39
2025-09,1200671,101070107,6784,94703.62
2025-09,1200671,101070163,2790,45915.89
2025-09,1200682,101001911,450,5686.43
2025-09,1200682,101002622,320,4686.84
2025-09,1200682,101003648,4576,68752.1
2025-09,1200682,101004098,54240,511624.23
2025-09,1200682,101004125,180,2921.12
2025-09,1200682,101070106,18040,271041.97
2025-09,1200682,101070107,256,3550.8
2025-09,1200682,101070163,270,4443.48
2025-09,1200698,101002381,300,4335.0
2025-09,1200698,101002612,3600,32940.0
2025-09,1200698,101002859,720,4276.8
2025-09,1200698,101003241,4320,21384.0
2025-09,1200698,101003346,1080,16243.2
2025-09,1200698,101003347,5184,64972.8
2025-09,1200698,101003359,360,2138.4
2025-09,1200698,101003360,720,4276.8
2025-09,1200698,101004141,972,13348.8
2025-09,1200698,101004224,4968,74718.72
2025-09,1200698,101004230,972,25349.76
2025-09,1200698,101004233,384,4193.28
2025-09,1200698,101004245,1296,16243.2
2025-09,1200698,101004261,1944,50699.52
2025-09,1200698,101070017,192,2096.64
2025-09,1200698,101070105,1512,22740.48
2025-09,1200698,101070162,1296,14774.4
2025-09,1200698,101070168,1296,14774.4
2025-09,1200706,101002612,600,6588.0
2025-09,1200706,101003241,720,4276.8
2025-09,1200706,101004224,864,12994.56
2025-09,1200706,101004257,576,5391.36
2025-09,1200706,101004261,486,12674.88
2025-09,1200711,101001911,11175,141212.86000000002
2025-09,1200711,101002622,1200,17575.66
2025-09,1200711,101003648,176,2644.32
2025-09,1200711,101004098,82176,775133.39
2025-09,1200711,101004125,1530,24829.52
2025-09,1200711,101070106,1584,23798.82
2025-09,1200711,101070107,12032,166887.48
2025-09,1200711,101070163,13050,214767.74000000002
2025-09,1200711,101070166,270,4443.48
2025-09,1200713,101002381,150,2415.0
2025-09,1200713,101002715,720,6984.0
2025-09,1200713,101002716,972,8667.0
2025-09,1200713,101003347,432,5587.2
2025-09,1200713,101003359,360,1890.0
2025-09,1200713,101003360,360,1890.0
2025-09,1200713,101004141,486,6998.4
2025-09,1200713,101004174,360,1890.0
2025-09,1200713,101004245,432,5587.2
2025-09,1200713,101004257,192,1603.2
2025-09,1200713,101004261,162,4354.56
2025-09,1200713,101070017,192,1852.8
2025-09,1200713,101070040,238,2356.2
2025-09,1200713,101070105,216,3352.32
2025-09,1200713,101070161,576,3559.68
2025-09,1200713,101070167,288,1779.84
2025-09,1200718,101002381,150,2490.0
2025-09,1200718,101002612,1200,11580.0
2025-09,1200718,101002715,720,7056.0
2025-09,1200718,101002859,1440,8013.6
2025-09,1200718,101003241,2520,13356.0
2025-09,1200718,101003347,2376,31046.4
2025-09,1200718,101003359,720,3816.0
2025-09,1200718,101003360,540,2862.0
2025-09,1200718,101004141,2592,37670.4
2025-09,1200718,101004174,1080,5724.0
2025-09,1200718,101004229,162,4380.48
2025-09,1200718,101004257,576,4896.0
2025-09,1200718,101004261,1944,52565.76
2025-09,1200718,101070040,119,1192.38
2025-09,1200718,101070105,1080,16934.4
2025-09,1200718,101070156,432,5443.200000000001
2025-09,1200718,101070161,864,5443.200000000001
2025-09,1200718,101070162,1296,16329.599999999999
2025-09,1200718,101070165,144,1814.4
2025-09,1200718,101070167,864,5443.200000000001
2025-09,1200718,101070168,432,5443.2
2025-09,1200719,101002715,180,1764.0
2025-09,1200719,101002717,360,2940.0
2025-09,1200719,101002859,360,1908.0
2025-09,1200719,101003241,720,3816.0
2025-09,1200719,101003347,216,2822.4
2025-09,1200719,101003359,360,1908.0
2025-09,1200719,101003360,360,1908.0
2025-09,1200719,101004141,486,7063.2
2025-09,1200719,101004174,180,954.0
2025-09,1200719,101004183,180,954.0
2025-09,1200719,101004229,81,2190.24
2025-09,1200719,101004230,81,2190.24
2025-09,1200719,101004245,216,2822.4
2025-09,1200719,101004261,243,6570.72
2025-09,1200719,101005690,96,940.8
2025-09,1200719,101070105,648,10160.64
2025-09,1200719,101070162,288,3628.8
2025-09,1200719,101070165,144,1814.4
2025-09,1200719,101070168,288,3628.8
2025-09,1200720,101002381,150,2422.5
2025-09,1200720,101002612,150,1440.0
2025-09,1200720,101002715,1440,14112.0
2025-09,1200720,101002717,360,2940.0
2025-09,1200720,101002859,180,954.0
2025-09,1200720,101003015,288,4838.4
2025-09,1200720,101003241,2160,11448.0
2025-09,1200720,101003346,108,1693.44
2025-09,1200720,101003347,216,2822.4
2025-09,1200720,101003359,180,954.0
2025-09,1200720,101004141,972,13996.8
2025-09,1200720,101004174,180,954.0
2025-09,1200720,101004183,180,954.0
2025-09,1200720,101004224,216,3386.88
2025-09,1200720,101004230,81,2177.28
2025-09,1200720,101004233,192,1862.4
2025-09,1200720,101004245,216,2822.4
2025-09,1200720,101004257,192,1612.8
2025-09,1200720,101004261,324,8709.12
2025-09,1200720,101070105,216,3386.88
2025-09,1200720,101070156,72,898.56
2025-09,1200742,101002612,1500,16380.0
2025-09,1200742,101002715,1440,13392.0
2025-09,1200742,101002717,720,6696.0
2025-09,1200742,101070153,432,4872.96
2025-09,1200742,101070154,1728,19491.84
2025-09,1200742,101070156,1152,12994.56
2025-09,1200742,101070158,1008,11370.24
2025-09,1200742,101070162,2160,24364.8
2025-09,1200742,101070165,576,6497.28
2025-09,1200763,101001911,845,13263.07
2025-09,1200763,101002402,3158,31064.78
2025-09,1200763,101002612,22650,214301.27000000002
2025-09,1200763,101002715,720,5682.42
2025-09,1200763,101002859,1293,6676.14
2025-09,1200763,101003241,23595,123819.99
2025-09,1200763,101003346,12379,152569.76
2025-09,1200763,101003347,8772,108259.14
2025-09,1200763,101003359,2295,12023.36
2025-09,1200763,101004141,5795,83045.73
2025-09,1200763,101004224,30528,370331.21
2025-09,1200763,101004229,6979,153992.31
2025-09,1200763,101004230,18218,401355.68
2025-09,1200763,101004233,9293,87956.09
2025-09,1200763,101004245,192,2329.84
2025-09,1200763,101004257,6789,47190.009999999995
2025-09,1200763,101004261,38592,856117.56
2025-09,1200763,101005690,4274,39381.8
2025-09,1200763,101070105,28992,366213.82
2025-09,1200763,101070153,8635,86740.34999999999
2025-09,1200763,101070154,1345,13437.49
2025-09,1200763,101070156,13561,136094.36
2025-09,1200763,101070158,952,9434.0
2025-09,1200763,101070161,47790,240021.13
2025-09,1200763,101070162,1099,10948.15
2025-09,1200763,101070164,20925,104763.0
2025-09,1200763,101070165,5463,54407.71
2025-09,1200763,101070168,2702,26427.29
2025-09,1200769,101002612,1800,15566.4
2025-09,1200769,101002717,360,2661.12
2025-09,1200769,101003015,861,10960.58
2025-09,1200769,101003241,1440,6914.88
2025-09,1200769,101003346,1242,14683.68
2025-09,1200769,101003347,864,10005.11
2025-09,1200769,101004224,2376,27827.71
2025-09,1200769,101004233,1152,10215.93
2025-09,1200769,101004257,768,5908.9800000000005
2025-09,1200769,101004261,2592,52920.89
2025-09,1200769,101070154,576,5354.49
2025-09,1200769,101070156,1440,13337.869999999999
2025-09,1200769,101070158,432,4040.0600000000004
2025-09,1200769,101070162,1008,9297.79
2025-09,1200769,101070165,432,3943.3
2025-09,1200769,101070168,2304,21224.449999999997
2025-09,1200771,101002612,1200,13074.0
2025-09,1200771,101002715,2080,19443.2
2025-09,1200771,101003241,660,4095.2999999999997
2025-09,1200771,101003346,144,2021.76
2025-09,1200771,101003347,288,4200.96
2025-09,1200771,101004224,1536,22510.08
2025-09,1200771,101004245,84,1179.36
2025-09,1200771,101004257,384,3870.72
2025-09,1200771,101070156,441,5206.32
2025-09,1200771,101070158,63,711.9
2025-09,1200771,101070162,126,1423.8
2025-09,1200771,101070165,189,2135.7
2025-09,1200771,101070168,693,8351.28
2025-09,1200781,101002188,36,392.66999999999996
2025-09,1200781,101002402,36,392.66999999999996
2025-09,1200781,101002715,160,1372.8
2025-09,1200781,101003241,360,2138.4
2025-09,1200781,101004174,360,2138.4
2025-09,1200781,101004261,72,1696.32
2025-09,1200781,101070040,34,314.16
2025-09,1200781,101070153,36,392.66999999999996
2025-09,1200781,101070154,45,494.19
2025-09,1200781,101070156,126,1421.28
2025-09,1200781,101070158,63,710.64
2025-09,1200781,101070162,63,710.64
2025-09,1200781,101070165,567,6395.76
2025-09,1200781,101070168,252,2842.56
2025-09,1200785,101002188,252,3144.96
2025-09,1200785,101002402,252,3144.96
2025-09,1200785,101002612,150,1728.0
2025-09,1200785,101002715,480,4704.0
2025-09,1200785,101002717,160,1568.0
2025-09,1200785,101002859,165,1049.4
2025-09,1200785,101003241,330,2098.8
2025-09,1200785,101004174,165,1049.4
2025-09,1200785,101070153,252,3144.96
2025-09,1200785,101070154,441,5503.68
2025-09,1200785,101070156,504,6289.92
2025-09,1200785,101070158,378,4717.44
2025-09,1200785,101070162,441,5503.68
2025-09,1200785,101070165,315,3931.2
2025-09,1200785,101070168,378,4717.44
2025-09,1200786,101002402,441,5115.6
2025-09,1200786,101002612,300,3174.0
2025-09,1200786,101002859,495,2900.7
2025-09,1200786,101003241,825,4834.5
2025-09,1200786,101003359,165,966.9
2025-09,1200786,101004141,216,3443.04
2025-09,1200786,101004174,495,2900.7
2025-09,1200786,101004224,1152,16335.359999999999
2025-09,1200786,101004261,288,7067.52
2025-09,1200786,101070153,504,5846.4
2025-09,1200786,101070154,882,10231.2
2025-09,1200786,101070156,819,9500.4
2025-09,1200786,101070158,441,5115.6
2025-09,1200786,101070162,630,7308.0
2025-09,1200786,101070165,630,7308.0
2025-09,1200786,101070168,1134,13154.4
2025-09,1200793,101002188,63,917.91
2025-09,1200793,101002612,212,2645.76
2025-09,1200793,101002859,495,3568.95
2025-09,1200793,101004174,495,3568.9500000000003
2025-09,1200793,101070153,63,917.91
2025-09,1200793,101070154,882,12850.74
2025-09,1200793,101070156,63,917.91
2025-09,1200793,101070158,260,3788.2
2025-09,1200793,101070162,1359,19800.63
2025-09,1200793,101070165,216,3147.12
2025-09,1200793,101070168,1419,20674.83
2025-09,1200797,101002188,72,812.16
2025-09,1200797,101002612,600,5460.0
2025-09,1200797,101003241,720,3528.0
2025-09,1200797,101003346,0,-337.76
2025-09,1200797,101003347,0,-491.7
2025-09,1200797,101004141,162,2203.2
2025-09,1200797,101004174,360,1764.0
2025-09,1200797,101004261,162,3762.29
2025-09,1200797,101070154,72,657.25
2025-09,1200797,101070158,72,812.16
2025-09,1200797,101070168,108,1218.24
2025-09,1200806,101002612,0,-684.0
2025-09,1200806,101003241,360,2095.2
2025-09,1200806,101003346,0,-604.8
2025-09,1200806,101003347,0,-604.8
2025-09,1200806,101004224,2160,30844.8
2025-09,1200806,101004230,162,3285.3599999999997
2025-09,1200806,101004261,0,-1782.0
2025-09,1200806,101070040,0,-942.48
2025-09,1200806,101070154,432,4872.96
2025-09,1200806,101070156,288,3386.88
2025-09,1200806,101070158,144,1693.44
2025-09,1200806,101070162,0,-622.08
2025-09,1200806,101070165,432,5080.32
2025-09,1200806,101070168,720,8052.4800000000005
2025-09,1200826,101002715,60,492.6
2025-09,1200826,101004257,60,440.4
2025-09,1200839,101003346,432,6497.28
2025-09,1200839,101004224,216,3248.64
2025-09,1200839,101070153,144,1641.6
2025-09,1200839,101070154,144,1641.6
2025-09,1200839,101070156,144,1641.6
2025-09,1200839,101070158,144,1641.6
2025-09,1200839,101070162,144,1641.6
2025-09,1200839,101070165,144,1641.6
2025-09,1200839,101070168,144,1641.6
2025-09,1200841,101002381,5550,74254.56
2025-09,1200841,101002612,6300,56007.9
2025-09,1200841,101002859,6840,34084.67
2025-09,1200841,101003241,5400,27643.329999999998
2025-09,1200841,101003347,3024,34849.01
2025-09,1200841,101004224,7128,71705.33
2025-09,1200841,101004229,1620,32394.74
2025-09,1200841,101004230,3240,67852.76
2025-09,1200841,101004233,5952,49525.35
2025-09,1200841,101004261,12474,281699.34
2025-09,1200841,101005690,4032,32971.77
2025-09,1200841,101070017,2112,17315.079999999998
2025-09,1200841,101070040,1904,19192.32
2025-09,1200841,101070105,5184,71953.92
2025-09,1200841,101070152,31680,167219.74
2025-09,1200841,101070155,49536,262609.77
2025-09,1200841,101070161,44352,231787.02
2025-09,1200841,101070164,32544,170531.5
2025-09,1200841,101070167,43776,230643.81999999998
2025-09,1200854,101002715,1800,15660.0
2025-09,1200854,101002716,324,3142.8
2025-09,1200854,101002717,360,3132.0
2025-09,1200854,101003241,360,2052.0
2025-09,1200854,101003347,216,3075.84
2025-09,1200854,101004141,162,2592.0
2025-09,1200854,101004224,1512,21530.88
2025-09,1200854,101004245,432,6151.68
2025-09,1200854,101070156,576,6566.4
2025-09,1200854,101070162,432,4924.8
2025-09,1200854,101070165,144,1641.6
2025-09,1200854,101070168,432,4924.8
2025-09,1200872,101003241,1800,8910.0
2025-09,1200872,101003359,360,1782.0
2025-09,1200872,101004245,432,5414.4
2025-09,1200872,101070105,1080,16243.2
2025-09,1200929,101003360,1440,7128.0
2025-09,1200929,101004141,972,13348.8
2025-09,1200929,101070105,1080,16243.2
2025-09,1200933,101002612,300,2730.0
2025-09,1200933,101002715,1080,10044.0
2025-09,1200933,101002859,180,882.0
2025-09,1200933,101003015,576,9331.2
2025-09,1200933,101003241,360,1764.0
2025-09,1200933,101003359,180,882.0
2025-09,1200933,101003360,180,882.0
2025-09,1200933,101004224,108,1607.04
2025-09,1200933,101004261,162,4199.04
2025-09,1200933,101070105,108,1607.04
2025-09,1200933,101070162,720,8121.6
2025-09,1200933,101070165,720,8121.6
2025-09,1200933,101070168,1296,14618.88
2025-09,1200943,101002188,144,1612.8
2025-09,1200943,101002715,360,3160.8
2025-09,1200943,101002859,360,2268.0
2025-09,1200943,101003241,1440,8640.0
2025-09,1200943,101004174,360,2268.0
2025-09,1200943,101070154,144,1779.84
2025-09,1200943,101070156,576,6785.28
2025-09,1200943,101070158,144,1779.84
2025-09,1200943,101070162,576,6785.28
2025-09,1200943,101070165,576,6785.28
2025-09,1200948,101002612,300,2730.0
2025-09,1200948,101002716,324,2754.0
2025-09,1200948,101002859,360,1764.0
2025-09,1200948,101003015,288,4665.6
2025-09,1200948,101003241,1800,8820.0
2025-09,1200948,101003346,216,3214.08
2025-09,1200948,101003347,648,8035.2
2025-09,1200948,101003360,360,1764.0
2025-09,1200948,101004141,486,6609.6
2025-09,1200948,101070154,144,1624.32
2025-09,1200948,101070165,144,1624.32
2025-09,1200949,101002612,150,1432.5
2025-09,1200949,101003241,180,945.0
2025-09,1200949,101070017,96,926.4
2025-09,1200949,101070105,216,3352.32
2025-09,1200949,101070153,72,889.92
2025-09,1200949,101070156,288,3559.68
2025-09,1200949,101070168,1800,22248.0
2025-09,1200956,101002402,126,1297.8
2025-09,1200956,101004257,384,3847.68
2025-09,1200956,101070156,126,1297.8
2025-09,1200956,101070162,190,1952.88
2025-09,1200956,101070165,63,655.08
2025-09,1200978,101002188,144,1797.12
2025-09,1200978,101004224,216,3386.88
2025-09,1200978,101070153,144,1797.12
2025-09,1200978,101070154,144,1797.12
2025-09,1200978,101070156,576,7188.48
2025-09,1200978,101070158,288,3594.24
2025-09,1200978,101070162,1008,12579.84
2025-09,1200978,101070165,576,7188.48
2025-09,1200978,101070168,1296,16174.08
2025-09,1200984,101004224,15552,189889.92
2025-09,1200984,101004230,5184,108760.32
2025-09,1200985,101001911,4500,57073.16
2025-09,1200985,101002622,4240,61866.29
2025-09,1200985,101003648,616,9759.45
2025-09,1200985,101004098,18912,179524.12
2025-09,1200985,101004125,4185,68232.6
2025-09,1200985,101070106,3256,50180.65
2025-09,1200985,101070107,2048,28406.37
2025-09,1200985,101070163,13725,226830.16
2025-09,1200989,101004196,3360,31854.8
2025-09,1200989,101070163,900,12942.0
2025-09,1200989,101070166,2025,29119.5
2025-09,1200995,101002716,1296,11664.0
2025-09,1200995,101002717,1440,11760.0
2025-09,1200995,101002859,360,1908.0
2025-09,1200995,101003241,720,3816.0
2025-09,1200995,101003347,1080,14112.0
2025-09,1200995,101003359,360,1908.0
2025-09,1200995,101003360,360,1908.0
2025-09,1200995,101004141,1782,25898.399999999998
2025-09,1200995,101004183,360,1908.0
2025-09,1200995,101004224,432,6773.76
2025-09,1200995,101004245,432,5644.8
2025-09,1200995,101004261,324,8760.96
2025-09,1200995,101070105,1728,27095.04
2025-09,1200995,101070156,0,-6694.48
2025-09,1200996,101070162,126,1421.28
2025-09,1200996,101070165,63,710.64
2025-09,1201009,101002381,75,825.75
2025-09,1201009,101003133,3600,22716.0
2025-09,1201009,101003346,216,2183.76
2025-09,1201009,101003347,540,5459.400000000001
2025-09,1201009,101003359,180,766.8
2025-09,1201009,101003360,180,766.8
2025-09,1201009,101003456,576,4406.4
2025-09,1201009,101003457,1060,4515.6
